[10/7/25 08:05AM] UPGRADED : Dagon'hai robe bottom, id: 14501, amount: 1 --into-- Shetani legs, id: 19138, amount: 1	
[10/7/25 12:44PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:44PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:44PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:44PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:44PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:44PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:44PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:45PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:45PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:45PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:45PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:45PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:45PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:45PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:45PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:45PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:45PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:45PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:45PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:45PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:45PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:45PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:45PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:45PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:45PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:45PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:45PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:45PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:45PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:45PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:45PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:45PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:45PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:45PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:45PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:45PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:46PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:46PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:46PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:46PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:46PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:46PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:46PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:46PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:46PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:46PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:46PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:46PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:46PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:47PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:47PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:47PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:47PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:47PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:47PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:47PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:47PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:47PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:47PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:47PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:47PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:47PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:47PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:47PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:47PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:47PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:47PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:47PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:47PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:47PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:47PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:47PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:47PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:48PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:48PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:48PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:48PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:48PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:48PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:48PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:48PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:48PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:48PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:48PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:48PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:48PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:48PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:48PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:48PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:48PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:48PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:48PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:48PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:48PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:48PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:49PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:49PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:49PM] UPGRADED : Kree'arra helmet, id: 18834, amount: 1 --into-- Pernix cowl, id: 6930, amount: 1	
[10/7/25 12:49PM] UPGRADED : Amulet of Gluttony (u), id: 11617, amount: 1 --into-- Ice fury, id: 15418, amount: 1	
[10/7/25 12:49PM] UPGRADED : Amulet of Gluttony (u), id: 11617, amount: 1 --into-- Ice fury, id: 15418, amount: 1	
[10/7/25 12:49PM] UPGRADED : Amulet of Gluttony (u), id: 11617, amount: 1 --into-- Ice fury, id: 15418, amount: 1	
[10/7/25 12:49PM] UPGRADED : Amulet of Gluttony (u), id: 11617, amount: 1 --into-- Ice fury, id: 15418, amount: 1	
[10/7/25 12:49PM] UPGRADED : Amulet of Gluttony (u), id: 11617, amount: 1 --into-- Ice fury, id: 15418, amount: 1	
[10/7/25 12:49PM] UPGRADED : Amulet of Gluttony (u), id: 11617, amount: 1 --into-- Ice fury, id: 15418, amount: 1	
[10/7/25 12:49PM] UPGRADED : Amulet of Gluttony (u), id: 11617, amount: 1 --into-- Ice fury, id: 15418, amount: 1	
[10/7/25 12:49PM] UPGRADED : Amulet of Gluttony (u), id: 11617, amount: 1 --into-- Ice fury, id: 15418, amount: 1	
[10/7/25 12:49PM] UPGRADED : Amulet of Gluttony (u), id: 11617, amount: 1 --into-- Ice fury, id: 15418, amount: 1	
[10/7/25 12:49PM] UPGRADED : Deadly maul, id: 22078, amount: 1 --into-- Ankoue maul, id: 22079, amount: 1	
[10/7/25 12:49PM] UPGRADED : Deadly maul, id: 22078, amount: 1 --into-- Ankoue maul, id: 22079, amount: 1	
[10/7/25 12:49PM] UPGRADED : Deadly maul, id: 22078, amount: 1 --into-- Ankoue maul, id: 22079, amount: 1	
[10/7/25 12:49PM] UPGRADED : Deadly maul, id: 22078, amount: 1 --into-- Ankoue maul, id: 22079, amount: 1	
[10/7/25 12:49PM] UPGRADED : Deadly maul, id: 22078, amount: 1 --into-- Ankoue maul, id: 22079, amount: 1	
[10/7/25 12:49PM] UPGRADED : Deadly maul, id: 22078, amount: 1 --into-- Ankoue maul, id: 22079, amount: 1	
[10/7/25 12:49PM] UPGRADED : Deadly maul, id: 22078, amount: 1 --into-- Ankoue maul, id: 22079, amount: 1	
[10/7/25 12:49PM] UPGRADED : Deadly maul, id: 22078, amount: 1 --into-- Ankoue maul, id: 22079, amount: 1	
[10/7/25 12:49PM] UPGRADED : Amulet of Gluttony (u), id: 11617, amount: 1 --into-- Ice fury, id: 15418, amount: 1	
[10/7/25 12:49PM] UPGRADED : Amulet of Gluttony (u), id: 11617, amount: 1 --into-- Ice fury, id: 15418, amount: 1	
[10/7/25 12:49PM] UPGRADED : Amulet of Gluttony (u), id: 11617, amount: 1 --into-- Ice fury, id: 15418, amount: 1	
[10/7/25 12:49PM] UPGRADED : Amulet of Gluttony (u), id: 11617, amount: 1 --into-- Ice fury, id: 15418, amount: 1	
[10/7/25 12:49PM] UPGRADED : Amulet of Gluttony (u), id: 11617, amount: 1 --into-- Ice fury, id: 15418, amount: 1	
[10/7/25 12:50PM] UPGRADED : Deadly maul, id: 22078, amount: 1 --into-- Ankoue maul, id: 22079, amount: 1	
[10/7/25 12:50PM] UPGRADED : Deadly maul, id: 22078, amount: 1 --into-- Ankoue maul, id: 22079, amount: 1	
[10/7/25 12:50PM] UPGRADED : Deadly maul, id: 22078, amount: 1 --into-- Ankoue maul, id: 22079, amount: 1	
[10/7/25 12:50PM] UPGRADED : Deadly maul, id: 22078, amount: 1 --into-- Ankoue maul, id: 22079, amount: 1	
[10/7/25 12:50PM] UPGRADED : Deadly maul, id: 22078, amount: 1 --into-- Ankoue maul, id: 22079, amount: 1	
[10/7/25 12:50PM] UPGRADED : Deadly maul, id: 22078, amount: 1 --into-- Ankoue maul, id: 22079, amount: 1	
[10/7/25 12:50PM] UPGRADED : Deadly maul, id: 22078, amount: 1 --into-- Ankoue maul, id: 22079, amount: 1	
[10/7/25 12:50PM] UPGRADED : Deadly maul, id: 22078, amount: 1 --into-- Ankoue maul, id: 22079, amount: 1	
[10/7/25 12:50PM] UPGRADED : Deadly maul, id: 22078, amount: 1 --into-- Ankoue maul, id: 22079, amount: 1	
[10/7/25 12:50PM] UPGRADED : Deadly maul, id: 22078, amount: 1 --into-- Ankoue maul, id: 22079, amount: 1	
[10/7/25 12:50PM] UPGRADED : Deadly maul, id: 22078, amount: 1 --into-- Ankoue maul, id: 22079, amount: 1	
[10/7/25 12:50PM] UPGRADED : Deadly maul, id: 22078, amount: 1 --into-- Ankoue maul, id: 22079, amount: 1	
[10/7/25 12:50PM] UPGRADED : Deadly maul, id: 22078, amount: 1 --into-- Ankoue maul, id: 22079, amount: 1	
[10/7/25 12:50PM] UPGRADED : Deadly maul, id: 22078, amount: 1 --into-- Ankoue maul, id: 22079, amount: 1	
[10/7/25 12:50PM] UPGRADED : Deadly maul, id: 22078, amount: 1 --into-- Ankoue maul, id: 22079, amount: 1	
[10/7/25 12:50PM] UPGRADED : Deadly maul, id: 22078, amount: 1 --into-- Ankoue maul, id: 22079, amount: 1	
[10/7/25 12:52PM] UPGRADED : Vixie boots, id: 6937, amount: 1 --into-- Shadow boots, id: 8811, amount: 1	
[10/7/25 12:52PM] UPGRADED : Vixie boots, id: 6937, amount: 1 --into-- Shadow boots, id: 8811, amount: 1	
[10/7/25 12:52PM] UPGRADED : Vixie boots, id: 6937, amount: 1 --into-- Shadow boots, id: 8811, amount: 1	
[10/7/25 12:55PM] UPGRADED : Ankoue maul, id: 22079, amount: 1 --into-- Heavy chainsaw, id: 22080, amount: 1	
[10/7/25 12:55PM] UPGRADED : Ankoue maul, id: 22079, amount: 1 --into-- Heavy chainsaw, id: 22080, amount: 1	
[10/7/25 12:55PM] UPGRADED : Ankoue maul, id: 22079, amount: 1 --into-- Heavy chainsaw, id: 22080, amount: 1	
[10/7/25 12:55PM] UPGRADED : Ankoue maul, id: 22079, amount: 1 --into-- Heavy chainsaw, id: 22080, amount: 1	
[10/7/25 12:55PM] UPGRADED : Ankoue maul, id: 22079, amount: 1 --into-- Heavy chainsaw, id: 22080, amount: 1	
[10/7/25 12:55PM] UPGRADED : Ankoue maul, id: 22079, amount: 1 --into-- Heavy chainsaw, id: 22080, amount: 1	
[10/7/25 12:55PM] UPGRADED : Ankoue maul, id: 22079, amount: 1 --into-- Heavy chainsaw, id: 22080, amount: 1	
[10/7/25 12:55PM] UPGRADED : Ankoue maul, id: 22079, amount: 1 --into-- Heavy chainsaw, id: 22080, amount: 1	
[10/7/25 12:55PM] UPGRADED : Ankoue maul, id: 22079, amount: 1 --into-- Heavy chainsaw, id: 22080, amount: 1	
[10/7/25 12:55PM] UPGRADED : Ankoue maul, id: 22079, amount: 1 --into-- Heavy chainsaw, id: 22080, amount: 1	
[10/7/25 12:55PM] UPGRADED : Ankoue maul, id: 22079, amount: 1 --into-- Heavy chainsaw, id: 22080, amount: 1	
[10/8/25 08:24AM] UPGRADED : Magic helm (t5), id: 8323, amount: 1 --into-- Corrupt moonlight hood, id: 18631, amount: 1	
[10/8/25 08:24AM] UPGRADED : Magic helm (t5), id: 8323, amount: 1 --into-- Corrupt moonlight hood, id: 18631, amount: 1	
[10/8/25 08:24AM] UPGRADED : Magic body (t5), id: 8324, amount: 1 --into-- Corrupt moonlight robetop, id: 18637, amount: 1	
[10/8/25 08:24AM] UPGRADED : Magic body (t5), id: 8324, amount: 1 --into-- Corrupt moonlight robetop, id: 18637, amount: 1	
[10/8/25 08:29AM] UPGRADED : Magic helm (t5), id: 8323, amount: 1 --into-- Corrupt moonlight hood, id: 18631, amount: 1	
[10/8/25 08:29AM] UPGRADED : Magic helm (t5), id: 8323, amount: 1 --into-- Corrupt moonlight hood, id: 18631, amount: 1	
[10/8/25 08:29AM] UPGRADED : Magic body (t5), id: 8324, amount: 1 --into-- Corrupt moonlight robetop, id: 18637, amount: 1	
[10/8/25 08:29AM] UPGRADED : Magic body (t5), id: 8324, amount: 1 --into-- Corrupt moonlight robetop, id: 18637, amount: 1	
[10/8/25 08:29AM] UPGRADED : Magic body (t5), id: 8324, amount: 1 --into-- Corrupt moonlight robetop, id: 18637, amount: 1	
[10/8/25 08:29AM] UPGRADED : Magic legs (t5), id: 8325, amount: 1 --into-- Corrupt moonlight robebottom, id: 18623, amount: 1	
[10/8/25 08:29AM] UPGRADED : Magic legs (t5), id: 8325, amount: 1 --into-- Corrupt moonlight robebottom, id: 18623, amount: 1	
[10/8/25 08:29AM] UPGRADED : Corrupt moonlight hood, id: 18631, amount: 1 --into-- Purifier helm, id: 11421, amount: 1	
[10/8/25 08:29AM] UPGRADED : Corrupt moonlight robetop, id: 18637, amount: 1 --into-- Purifier body, id: 11422, amount: 1	
[10/8/25 08:29AM] UPGRADED : Corrupt moonlight robetop, id: 18637, amount: 1 --into-- Purifier body, id: 11422, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
[10/8/25 11:49AM] UPGRADED : PvM Box, id: 7956, amount: 1 --into-- PvM Box (t2), id: 22214, amount: 1	
