[10/7/25 12:07PM] UPGRADED : Brutal tentacle, id: 22077, amount: 1 --into-- Demonic scythe, id: 20549, amount: 1	
[10/18/25 01:02PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:02PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:02PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:02PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:02PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:02PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:02PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:02PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:02PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:02PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:02PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:05PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:05PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:05PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:05PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:05PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:05PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:05PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:05PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:05PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:08PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:08PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:08PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:08PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:08PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:08PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:08PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:08PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:08PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:08PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:09PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:09PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:09PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:09PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:09PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:09PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:09PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:09PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:09PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:09PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:09PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:09PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:09PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:09PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:09PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:09PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:09PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:09PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:09PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:10PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:10PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:10PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:10PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:10PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:10PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:10PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:10PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:10PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:10PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:10PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:10PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:10PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:10PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:10PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:10PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:10PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:10PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:10PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:10PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:10PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:10PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:10PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:11PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:11PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:11PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:11PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:11PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:11PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:11PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:11PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:11PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:11PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:11PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:11PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:11PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/18/25 01:12PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:12PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:12PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:12PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:12PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:12PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:12PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:12PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:12PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:12PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:12PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:12PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:12PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:12PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:12PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:12PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:12PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:12PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:12PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:12PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:19PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:19PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:19PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:19PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:19PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:19PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:19PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:19PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:25PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:26PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:26PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:26PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:26PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:26PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:26PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:26PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:26PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:26PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:26PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:26PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:26PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:26PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:26PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:26PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:26PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:26PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:26PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:26PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:26PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:26PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:26PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:26PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:26PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:26PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:26PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:35PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:35PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:35PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:35PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:35PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:35PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:35PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:35PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:35PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:35PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:35PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:35PM] UPGRADED : Brutal Minigun, id: 19136, amount: 1 --into-- Sorrow bow, id: 20173, amount: 1	
[10/18/25 01:35PM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/18/25 01:35PM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/18/25 01:35PM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/18/25 01:35PM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/18/25 01:35PM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/18/25 01:35PM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/18/25 01:35PM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/18/25 01:35PM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/18/25 01:35PM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/18/25 01:35PM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/18/25 01:35PM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
[10/18/25 01:35PM] UPGRADED : Third-age full helmet, id: 10350, amount: 1 --into-- Exotic helmet, id: 13996, amount: 1	
