[10/7/25 12:24AM] Ghijf used command ::dr | Player rights = PLAYER	
[10/9/25 01:26PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 01:27PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/9/25 01:27PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 01:27PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/9/25 01:28PM] Ghijf used command ::dr | Player rights = EMERALD_DONATOR	
[10/9/25 01:29PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 01:30PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 01:30PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 01:30PM] Ghijf used command ::dr | Player rights = EMERALD_DONATOR	
[10/9/25 01:31PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 01:31PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 01:35PM] Ghijf used command ::dr | Player rights = EMERALD_DONATOR	
[10/9/25 01:45PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 01:55PM] Ghijf used command ::collectionlog | Player rights = EMERALD_DONATOR	
[10/9/25 02:04PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 02:11PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 02:13PM] Ghijf used command ::hellraiser | Player rights = EMERALD_DONATOR	
[10/9/25 02:13PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 02:13PM] Ghijf used command ::hellraiser | Player rights = EMERALD_DONATOR	
[10/9/25 02:15PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 02:18PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 02:19PM] Ghijf used command ::seasonpass | Player rights = EMERALD_DONATOR	
[10/9/25 02:20PM] Ghijf used command ::slayerboss | Player rights = EMERALD_DONATOR	
[10/9/25 02:36PM] Ghijf used command ::vboss | Player rights = EMERALD_DONATOR	
[10/9/25 02:39PM] Ghijf used command ::nephilm | Player rights = EMERALD_DONATOR	
[10/9/25 02:39PM] Ghijf used command ::nephilm | Player rights = EMERALD_DONATOR	
[10/9/25 02:40PM] Ghijf used command ::seasonpass | Player rights = EMERALD_DONATOR	
[10/9/25 02:40PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 02:41PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 02:43PM] Ghijf used command ::dropparty | Player rights = EMERALD_DONATOR	
[10/9/25 11:51PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 11:51PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 11:51PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 11:52PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 11:54PM] Ghijf used command ::daily | Player rights = EMERALD_DONATOR	
[10/9/25 11:57PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/10/25 12:02AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/10/25 12:10AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/10/25 12:13AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/10/25 12:17AM] Ghijf used command ::players | Player rights = EMERALD_DONATOR	
[10/10/25 12:27AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/10/25 12:27AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/10/25 12:29AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/10/25 12:31AM] Ghijf used command ::edge | Player rights = EMERALD_DONATOR	
[10/10/25 12:31AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/10/25 12:32AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/10/25 12:33AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/10/25 12:34AM] Ghijf used command ::collectionlog | Player rights = EMERALD_DONATOR	
[10/10/25 12:40AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/10/25 12:40AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/10/25 12:41AM] Ghijf used command ::upgrade | Player rights = EMERALD_DONATOR	
[10/10/25 12:42AM] Ghijf used command ::collectionlog | Player rights = EMERALD_DONATOR	
[10/10/25 12:46AM] Ghijf used command ::collectionlog | Player rights = EMERALD_DONATOR	
[10/10/25 12:46AM] Ghijf used command ::collectionlog | Player rights = EMERALD_DONATOR	
[10/10/25 12:47AM] Ghijf used command ::bork | Player rights = EMERALD_DONATOR	
[10/10/25 12:48AM] Ghijf used command ::maxhit | Player rights = EMERALD_DONATOR	
[10/10/25 12:48AM] Ghijf used command ::maxhit | Player rights = EMERALD_DONATOR	
[10/10/25 12:48AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/10/25 12:49AM] Ghijf used command ::afk | Player rights = EMERALD_DONATOR	
[10/10/25 01:26AM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/10/25 01:26AM] Ghijf used command ::daily | Player rights = EMERALD_DONATOR	
[10/10/25 01:26AM] Ghijf used command ::nm | Player rights = EMERALD_DONATOR	
[10/10/25 01:28AM] Ghijf used command ::upgrade | Player rights = EMERALD_DONATOR	
[10/10/25 01:28AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/10/25 01:28AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/10/25 01:28AM] Ghijf used command ::maxhit | Player rights = EMERALD_DONATOR	
[10/10/25 01:28AM] Ghijf used command ::maxhit | Player rights = EMERALD_DONATOR	
[10/10/25 01:29AM] Ghijf used command ::hellraiser | Player rights = EMERALD_DONATOR	
[10/10/25 01:31AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/10/25 01:38AM] Ghijf used command ::dk | Player rights = EMERALD_DONATOR	
[10/10/25 01:43AM] Ghijf used command ::seasonpass | Player rights = EMERALD_DONATOR	
[10/10/25 01:45AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/10/25 01:47AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/10/25 01:56AM] Ghijf used command ::whatdrops rage cape | Player rights = EMERALD_DONATOR	
[10/10/25 02:01AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/10/25 02:02AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/10/25 02:34AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/10/25 02:34AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/10/25 02:35AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/10/25 02:36AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/10/25 02:36AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/10/25 02:45AM] Ghijf used command ::maxhit | Player rights = EMERALD_DONATOR	
[10/10/25 02:45AM] Ghijf used command ::maxhit | Player rights = EMERALD_DONATOR	
[10/10/25 02:46AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/10/25 02:49AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/10/25 02:49AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/10/25 02:50AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/10/25 02:51AM] Ghijf used command ::afk | Player rights = EMERALD_DONATOR	
[10/10/25 02:52AM] Ghijf used command ::override | Player rights = EMERALD_DONATOR	
[10/10/25 02:52AM] Ghijf used command ::overrides | Player rights = EMERALD_DONATOR	
[10/10/25 02:52AM] Ghijf used command ::costumes | Player rights = EMERALD_DONATOR	
[10/10/25 02:52AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/10/25 02:52AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/10/25 12:58PM] Ghijf used command ::nm | Player rights = EMERALD_DONATOR	
[10/10/25 12:58PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/10/25 01:00PM] Ghijf used command ::dropparty | Player rights = EMERALD_DONATOR	
[10/10/25 01:07PM] Ghijf used command ::maxhit | Player rights = EMERALD_DONATOR	
[10/10/25 01:07PM] Ghijf used command ::maxhit | Player rights = EMERALD_DONATOR	
[10/10/25 01:22PM] Ghijf used command ::maxhit | Player rights = RUBY_DONATOR	
[10/10/25 01:22PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 01:22PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 01:23PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 01:26PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 01:26PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 01:26PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 01:26PM] Ghijf used command ::maxhit | Player rights = RUBY_DONATOR	
[10/10/25 01:26PM] Ghijf used command ::maxhit | Player rights = RUBY_DONATOR	
[10/10/25 01:28PM] Ghijf used command ::maxhit | Player rights = RUBY_DONATOR	
[10/10/25 01:28PM] Ghijf used command ::nm | Player rights = RUBY_DONATOR	
[10/10/25 01:33PM] Ghijf used command ::changepass | Player rights = RUBY_DONATOR	
[10/10/25 01:35PM] Ghijf used command ::ruby | Player rights = RUBY_DONATOR	
[10/10/25 01:36PM] Ghijf used command ::dr | Player rights = RUBY_DONATOR	
[10/10/25 01:50PM] Ghijf used command ::hellraiser | Player rights = RUBY_DONATOR	
[10/10/25 01:50PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 01:51PM] Ghijf used command ::dr | Player rights = RUBY_DONATOR	
[10/10/25 01:51PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 01:51PM] Ghijf used command ::dr | Player rights = RUBY_DONATOR	
[10/10/25 01:52PM] Ghijf used command ::maxhit | Player rights = RUBY_DONATOR	
[10/10/25 01:52PM] Ghijf used command ::maxhit | Player rights = RUBY_DONATOR	
[10/10/25 01:53PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 02:08PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 02:18PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 02:19PM] Ghijf used command ::startertasks | Player rights = RUBY_DONATOR	
[10/10/25 02:20PM] Ghijf used command ::pc | Player rights = RUBY_DONATOR	
[10/10/25 02:20PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 02:21PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 02:21PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 02:23PM] Ghijf used command ::startertasks | Player rights = RUBY_DONATOR	
[10/10/25 02:29PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 02:30PM] Ghijf used command ::maxhit | Player rights = RUBY_DONATOR	
[10/10/25 02:31PM] Ghijf used command ::startertask | Player rights = RUBY_DONATOR	
[10/10/25 02:33PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 02:34PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 02:34PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 02:37PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 02:38PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 02:41PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 02:45PM] Ghijf used command ::dr | Player rights = RUBY_DONATOR	
[10/10/25 02:45PM] Ghijf used command ::dr | Player rights = RUBY_DONATOR	
[10/10/25 02:47PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 02:57PM] Ghijf used command ::onyx | Player rights = RUBY_DONATOR	
[10/10/25 02:57PM] Ghijf used command ::platinum | Player rights = RUBY_DONATOR	
[10/10/25 03:00PM] Ghijf used command ::home | Player rights = RUBY_DONATOR	
[10/10/25 03:04PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 03:06PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 03:06PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 03:07PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 03:08PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 03:11PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 03:11PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 03:13PM] Ghijf used command ::upgrade | Player rights = RUBY_DONATOR	
[10/10/25 03:15PM] Ghijf used command ::pos | Player rights = RUBY_DONATOR	
[10/10/25 03:15PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 03:17PM] Ghijf used command ::upgrade | Player rights = RUBY_DONATOR	
[10/10/25 03:21PM] Ghijf used command ::upgrade | Player rights = RUBY_DONATOR	
[10/10/25 03:23PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 03:28PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 03:28PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 03:31PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 03:31PM] Ghijf used command ::maxhit | Player rights = RUBY_DONATOR	
[10/10/25 03:33PM] Ghijf used command ::collectionlog | Player rights = RUBY_DONATOR	
[10/10/25 03:34PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 03:41PM] Ghijf used command ::ruby | Player rights = RUBY_DONATOR	
[10/10/25 03:42PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 03:43PM] Ghijf used command ::ruby | Player rights = RUBY_DONATOR	
[10/10/25 04:37PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 04:45PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 04:47PM] Ghijf used command ::afk | Player rights = RUBY_DONATOR	
[10/10/25 04:49PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 04:53PM] Ghijf used command ::dr | Player rights = RUBY_DONATOR	
[10/10/25 04:54PM] Ghijf used command ::dr | Player rights = RUBY_DONATOR	
[10/10/25 04:54PM] Ghijf used command ::seasonpass | Player rights = RUBY_DONATOR	
[10/10/25 04:57PM] Ghijf used command ::nm | Player rights = RUBY_DONATOR	
[10/10/25 04:58PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 04:58PM] Ghijf used command ::dr | Player rights = RUBY_DONATOR	
[10/10/25 04:58PM] Ghijf used command ::maxhit | Player rights = RUBY_DONATOR	
[10/10/25 05:13PM] Ghijf used command ::seasonpass | Player rights = RUBY_DONATOR	
[10/10/25 05:22PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 05:23PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 05:38PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 05:43PM] Ghijf used command ::maxhit | Player rights = RUBY_DONATOR	
[10/10/25 05:43PM] Ghijf used command ::maxhit | Player rights = RUBY_DONATOR	
[10/10/25 05:43PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 05:44PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 05:44PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 05:45PM] Ghijf used command ::pos | Player rights = RUBY_DONATOR	
[10/10/25 05:45PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 05:57PM] Ghijf used command ::onyx | Player rights = RUBY_DONATOR	
[10/10/25 06:08PM] Ghijf used command ::hellraiser | Player rights = RUBY_DONATOR	
[10/10/25 06:09PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 06:11PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 06:11PM] Ghijf used command ::dk | Player rights = RUBY_DONATOR	
[10/10/25 06:14PM] Ghijf used command ::naraku | Player rights = RUBY_DONATOR	
[10/10/25 06:15PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 06:18PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 06:19PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 06:19PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 06:27PM] Ghijf used command ::upgrade | Player rights = RUBY_DONATOR	
[10/10/25 06:30PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 06:30PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 06:40PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 06:41PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 06:42PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 06:45PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 06:45PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 06:57PM] Ghijf used command ::naraku | Player rights = RUBY_DONATOR	
[10/10/25 06:59PM] Ghijf used command ::dr | Player rights = RUBY_DONATOR	
[10/10/25 07:00PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 07:01PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 07:02PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 07:06PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 07:06PM] Ghijf used command ::dk | Player rights = RUBY_DONATOR	
[10/10/25 07:10PM] Ghijf used command ::vboss | Player rights = RUBY_DONATOR	
[10/10/25 07:10PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 07:13PM] Ghijf used command ::dk | Player rights = RUBY_DONATOR	
[10/10/25 07:14PM] Ghijf used command ::vboss | Player rights = RUBY_DONATOR	
[10/10/25 07:17PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 07:17PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 07:18PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 07:18PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 07:18PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 07:18PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 07:20PM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/10/25 07:21PM] Ghijf used command ::afk | Player rights = RUBY_DONATOR	
[10/11/25 12:51AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:52AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:52AM] Ghijf used command ::pos | Player rights = RUBY_DONATOR	
[10/11/25 12:53AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 12:59AM] Ghijf used command ::seasonpass | Player rights = RUBY_DONATOR	
[10/11/25 01:02AM] Ghijf used command ::hellraiser | Player rights = RUBY_DONATOR	
[10/11/25 01:09AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 01:09AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 01:13AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 01:16AM] Ghijf used command ::perks | Player rights = RUBY_DONATOR	
[10/11/25 01:27AM] Ghijf used command ::upgrade | Player rights = RUBY_DONATOR	
[10/11/25 01:31AM] Ghijf used command ::vote | Player rights = RUBY_DONATOR	
[10/11/25 01:32AM] Ghijf used command ::voted | Player rights = RUBY_DONATOR	
[10/11/25 01:54AM] Ghijf used command ::ruby | Player rights = RUBY_DONATOR	
[10/11/25 01:54AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 03:27AM] Ghijf used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/11/25 03:27AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 03:27AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 03:29AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 03:37AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 03:39AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 03:47AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 03:51AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 03:52AM] Ghijf used command ::togglecoll | Player rights = RUBY_DONATOR	
[10/11/25 03:52AM] Ghijf used command ::togglecollector | Player rights = RUBY_DONATOR	
[10/11/25 03:53AM] Ghijf used command ::maxhit | Player rights = RUBY_DONATOR	
[10/11/25 03:55AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 03:57AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 03:58AM] Ghijf used command ::answer sfefsdqs | Player rights = RUBY_DONATOR	
[10/11/25 03:59AM] Ghijf used command ::trivia | Player rights = RUBY_DONATOR	
[10/11/25 03:59AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 04:00AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 04:13AM] Ghijf used command ::hellraiser | Player rights = RUBY_DONATOR	
[10/11/25 04:13AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 04:13AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 04:15AM] Ghijf used command ::dr | Player rights = RUBY_DONATOR	
[10/11/25 04:15AM] Ghijf used command ::dr | Player rights = RUBY_DONATOR	
[10/11/25 04:15AM] Ghijf used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/11/25 04:34AM] Ghijf used command ::home | Player rights = RUBY_DONATOR	
[10/11/25 04:37AM] Ghijf used command ::home | Player rights = RUBY_DONATOR	
[10/11/25 04:40AM] Ghijf used command ::home | Player rights = RUBY_DONATOR	
[10/11/25 04:46AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 04:57AM] Ghijf used command ::home | Player rights = RUBY_DONATOR	
[10/11/25 05:04AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 05:05AM] Ghijf used command ::maxhit | Player rights = RUBY_DONATOR	
[10/11/25 05:07AM] Ghijf used command ::vboss | Player rights = RUBY_DONATOR	
[10/11/25 05:07AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 05:07AM] Ghijf used command ::maxhit | Player rights = RUBY_DONATOR	
[10/11/25 05:08AM] Ghijf used command ::claim | Player rights = RUBY_DONATOR	
[10/11/25 05:09AM] Ghijf used command ::save | Player rights = RUBY_DONATOR	
[10/11/25 05:10AM] Ghijf used command ::saveme | Player rights = RUBY_DONATOR	
[10/11/25 05:11AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 05:12AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 05:12AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 05:18AM] Ghijf used command ::claaimall | Player rights = RUBY_DONATOR	
[10/11/25 05:18AM] Ghijf used command ::claim | Player rights = RUBY_DONATOR	
[10/11/25 05:18AM] Ghijf used command ::claimall | Player rights = RUBY_DONATOR	
[10/11/25 05:19AM] Ghijf used command ::claim all | Player rights = RUBY_DONATOR	
[10/11/25 05:19AM] Ghijf used command ::voted | Player rights = RUBY_DONATOR	
[10/11/25 05:19AM] Ghijf used command ::reward all | Player rights = RUBY_DONATOR	
[10/11/25 05:19AM] Ghijf used command ::redeem | Player rights = RUBY_DONATOR	
[10/11/25 05:19AM] Ghijf used command ::claim | Player rights = RUBY_DONATOR	
[10/11/25 05:19AM] Ghijf used command ::upgrade | Player rights = RUBY_DONATOR	
[10/11/25 05:20AM] Ghijf used command ::claim | Player rights = RUBY_DONATOR	
[10/11/25 05:20AM] Ghijf used command ::reward 1 | Player rights = RUBY_DONATOR	
[10/11/25 05:20AM] Ghijf used command ::voted | Player rights = RUBY_DONATOR	
[10/11/25 05:21AM] Ghijf used command ::nephilm | Player rights = RUBY_DONATOR	
[10/11/25 05:21AM] Ghijf used command ::nephilim | Player rights = RUBY_DONATOR	
[10/11/25 05:24AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 05:26AM] Ghijf used command ::home | Player rights = RUBY_DONATOR	
[10/11/25 05:26AM] Ghijf used command ::home | Player rights = RUBY_DONATOR	
[10/11/25 05:26AM] Ghijf used command ::home | Player rights = RUBY_DONATOR	
[10/11/25 05:26AM] Ghijf used command ::home | Player rights = RUBY_DONATOR	
[10/11/25 05:26AM] Ghijf used command ::home | Player rights = RUBY_DONATOR	
[10/11/25 05:26AM] Ghijf used command ::home | Player rights = RUBY_DONATOR	
[10/11/25 05:26AM] Ghijf used command ::home | Player rights = RUBY_DONATOR	
[10/11/25 05:26AM] Ghijf used command ::home | Player rights = RUBY_DONATOR	
[10/11/25 05:26AM] Ghijf used command ::home | Player rights = RUBY_DONATOR	
[10/11/25 05:26AM] Ghijf used command ::home | Player rights = RUBY_DONATOR	
[10/11/25 05:26AM] Ghijf used command ::home | Player rights = RUBY_DONATOR	
[10/11/25 05:26AM] Ghijf used command ::home | Player rights = RUBY_DONATOR	
[10/11/25 05:26AM] Ghijf used command ::home | Player rights = RUBY_DONATOR	
[10/11/25 05:26AM] Ghijf used command ::home | Player rights = RUBY_DONATOR	
[10/11/25 05:26AM] Ghijf used command ::home | Player rights = RUBY_DONATOR	
[10/11/25 05:26AM] Ghijf used command ::home | Player rights = RUBY_DONATOR	
[10/11/25 05:26AM] Ghijf used command ::home | Player rights = RUBY_DONATOR	
[10/11/25 05:26AM] Ghijf used command ::home | Player rights = RUBY_DONATOR	
[10/11/25 05:26AM] Ghijf used command ::home | Player rights = RUBY_DONATOR	
[10/11/25 05:26AM] Ghijf used command ::home | Player rights = RUBY_DONATOR	
[10/11/25 05:26AM] Ghijf used command ::home | Player rights = RUBY_DONATOR	
[10/11/25 05:26AM] Ghijf used command ::home | Player rights = RUBY_DONATOR	
[10/11/25 05:26AM] Ghijf used command ::home | Player rights = RUBY_DONATOR	
[10/11/25 05:26AM] Ghijf used command ::home | Player rights = RUBY_DONATOR	
[10/11/25 05:26AM] Ghijf used command ::help | Player rights = RUBY_DONATOR	
[10/11/25 05:27AM] Ghijf used command ::help | Player rights = RUBY_DONATOR	
[10/11/25 05:30AM] Ghijf used command ::hellraiser | Player rights = RUBY_DONATOR	
[10/11/25 05:31AM] Ghijf used command ::nephilim | Player rights = RUBY_DONATOR	
[10/11/25 05:33AM] Ghijf used command ::nephilim | Player rights = RUBY_DONATOR	
[10/11/25 05:42AM] Ghijf used command ::slayerboss | Player rights = RUBY_DONATOR	
[10/11/25 05:43AM] Ghijf used command ::bank | Player rights = RUBY_DONATOR	
[10/11/25 05:44AM] Ghijf used command ::dr | Player rights = RUBY_DONATOR	
