[10/5/25 07:29AM]  [ Hank ]  Gave item to Spoon. Name: Case key. Id: 4186, amount: 5	
[10/11/25 07:07AM]  [ Ezpz Ghijf1 ]  Gave item to Ghijf. Name: PVM ticket. Id: 5022, amount: 51099	
[10/11/25 07:07AM]  [ Ezpz Ghijf1 ]  Gave item to Ghijf. Name: Emerald mystery box. Id: 19115, amount: 3	
[10/11/25 07:07AM]  [ Ghijf ]  Received item from Ezpz Ghijf1. Name: Ruby Mystery Box. Id: 19114, amount: 3	
[10/11/25 07:07AM]  [ Ghijf ]  Received item from Ezpz Ghijf1. Name: Blood Twisted bow. Id: 23226, amount: 1	
[10/11/25 07:07AM]  [ Ghijf ]  Received item from Ezpz Ghijf1. Name: Reward Crate. Id: 10025, amount: 3	
[10/11/25 07:07AM]  [ Ghijf ]  Received item from Ezpz Ghijf1. Name: Launch casket. Id: 20489, amount: 3	
[10/11/25 07:07AM]  [ Ghijf ]  Received item from Ezpz Ghijf1. Name: Goodiebag box. Id: 6833, amount: 1	
[10/11/25 07:07AM]  [ Ghijf ]  Received item from Ezpz Ghijf1. Name: Sapphire mystery box. Id: 19116, amount: 2	
[10/11/25 07:07AM]  [ Ghijf ]  Received item from Ezpz Ghijf1. Name: PVM ticket. Id: 5022, amount: 51099	
[10/11/25 07:07AM]  [ Ghijf ]  Received item from Ezpz Ghijf1. Name: Emerald mystery box. Id: 19115, amount: 3	
[10/11/25 07:36AM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: PvM ticket pack (10k). Id: 22219, amount: 1	
[10/11/25 07:36AM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Raids Box. Id: 18404, amount: 3	
[10/11/25 07:36AM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Map scrap. Id: 4275, amount: 1	
[10/11/25 07:36AM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: PvM ticket pack (10k). Id: 22219, amount: 1	
[10/11/25 07:36AM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Raids Box. Id: 18404, amount: 3	
[10/11/25 07:36AM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Map scrap. Id: 4275, amount: 1	
[10/11/25 08:07AM]  [ Charlene ]  Received item from Delicious. Name: Instance Tokens. Id: 4278, amount: 50	
[10/11/25 08:07AM]  [ Delicious ]  Gave item to Charlene. Name: Instance Tokens. Id: 4278, amount: 50	
[10/11/25 08:30AM]  [ Charlene ]  Received item from Hank. Name: Celestial's Card Pack. Id: 23278, amount: 1	
[10/11/25 08:30AM]  [ Charlene ]  Received item from Hank. Name: Quill's Card Pack. Id: 23277, amount: 1	
[10/11/25 08:30AM]  [ Charlene ]  Received item from Hank. Name: Owner Jewelry goodiebag. Id: 23240, amount: 2	
[10/11/25 08:30AM]  [ Charlene ]  Received item from Hank. Name: Dark Sanguinesti staff. Id: 22114, amount: 1	
[10/11/25 08:30AM]  [ Hank ]  Gave item to Charlene. Name: Celestial's Card Pack. Id: 23278, amount: 1	
[10/11/25 08:30AM]  [ Hank ]  Gave item to Charlene. Name: Quill's Card Pack. Id: 23277, amount: 1	
[10/11/25 08:30AM]  [ Hank ]  Gave item to Charlene. Name: Owner Jewelry goodiebag. Id: 23240, amount: 2	
[10/11/25 08:30AM]  [ Hank ]  Gave item to Charlene. Name: Dark Sanguinesti staff. Id: 22114, amount: 1	
[10/11/25 08:35AM]  [ Hank ]  Gave item to Blayko. Name: Elite staff. Id: 8412, amount: 1	
[10/11/25 08:35AM]  [ Blayko ]  Received item from Hank. Name: Elite staff. Id: 8412, amount: 1	
[10/11/25 08:38AM]  [ Deli Afk ]  Gave item to Delicious. Name: Vote scroll. Id: 23020, amount: 7	
[10/11/25 08:38AM]  [ Deli Afk ]  Gave item to Delicious. Name: Levincia tokens. Id: 12855, amount: 23245	
[10/11/25 08:38AM]  [ Deli Afk ]  Gave item to Delicious. Name: Beginner Mystery box. Id: 6199, amount: 18	
[10/11/25 08:38AM]  [ Deli Afk ]  Gave item to Delicious. Name: PvM Box. Id: 7956, amount: 14	
[10/11/25 08:38AM]  [ Deli Afk ]  Gave item to Delicious. Name: Seraphic case. Id: 23411, amount: 1	
[10/11/25 08:38AM]  [ Deli Afk ]  Gave item to Delicious. Name: Instance token (u). Id: 23264, amount: 100	
[10/11/25 08:38AM]  [ Deli Afk ]  Gave item to Delicious. Name: PVM ticket. Id: 5022, amount: 33749	
[10/11/25 08:38AM]  [ Deli Afk ]  Gave item to Delicious. Name: AFK ticket. Id: 5020, amount: 24205	
[10/11/25 08:38AM]  [ Delicious ]  Received item from Deli Afk. Name: Vote scroll. Id: 23020, amount: 7	
[10/11/25 08:38AM]  [ Delicious ]  Received item from Deli Afk. Name: Levincia tokens. Id: 12855, amount: 23245	
[10/11/25 08:38AM]  [ Delicious ]  Received item from Deli Afk. Name: Beginner Mystery box. Id: 6199, amount: 18	
[10/11/25 08:38AM]  [ Delicious ]  Received item from Deli Afk. Name: PvM Box. Id: 7956, amount: 14	
[10/11/25 08:38AM]  [ Delicious ]  Received item from Deli Afk. Name: Seraphic case. Id: 23411, amount: 1	
[10/11/25 08:38AM]  [ Delicious ]  Received item from Deli Afk. Name: Instance token (u). Id: 23264, amount: 100	
[10/11/25 08:38AM]  [ Delicious ]  Received item from Deli Afk. Name: PVM ticket. Id: 5022, amount: 33749	
[10/11/25 08:38AM]  [ Delicious ]  Received item from Deli Afk. Name: AFK ticket. Id: 5020, amount: 24205	
[10/11/25 09:13AM]  [ Blazed ]  Received item from Hank. Name: Elite staff. Id: 8412, amount: 1	
[10/11/25 09:13AM]  [ Blazed ]  Received item from Hank. Name: Fortune Chest. Id: 23002, amount: 5	
[10/11/25 09:13AM]  [ Blazed ]  Received item from Hank. Name: Quill's Card Pack. Id: 23277, amount: 1	
[10/11/25 09:13AM]  [ Hank ]  Gave item to Blazed. Name: Elite staff. Id: 8412, amount: 1	
[10/11/25 09:13AM]  [ Hank ]  Gave item to Blazed. Name: Fortune Chest. Id: 23002, amount: 5	
[10/11/25 09:13AM]  [ Hank ]  Gave item to Blazed. Name: Quill's Card Pack. Id: 23277, amount: 1	
[10/11/25 09:15AM]  [ Deli Afk ]  Gave item to Delicious. Name: Celestial's Card Pack. Id: 23278, amount: 1	
[10/11/25 09:15AM]  [ Delicious ]  Received item from Deli Afk. Name: Celestial's Card Pack. Id: 23278, amount: 1	
[10/11/25 09:24AM]  [ Twigs ]  Received item from Hank. Name: Elite staff. Id: 8412, amount: 1	
[10/11/25 09:24AM]  [ Twigs ]  Received item from Hank. Name: Fortune Chest. Id: 23002, amount: 5	
[10/11/25 09:24AM]  [ Twigs ]  Received item from Hank. Name: Quill's Card Pack. Id: 23277, amount: 1	
[10/11/25 09:24AM]  [ Twigs ]  Received item from Hank. Name: Celestial's Card Pack. Id: 23278, amount: 1	
[10/11/25 09:24AM]  [ Hank ]  Gave item to Twigs. Name: Elite staff. Id: 8412, amount: 1	
[10/11/25 09:24AM]  [ Hank ]  Gave item to Twigs. Name: Fortune Chest. Id: 23002, amount: 5	
[10/11/25 09:24AM]  [ Hank ]  Gave item to Twigs. Name: Quill's Card Pack. Id: 23277, amount: 1	
[10/11/25 09:24AM]  [ Hank ]  Gave item to Twigs. Name: Celestial's Card Pack. Id: 23278, amount: 1	
[10/11/25 11:16AM]  [ Spoon ]  Gave item to Ao. Name: Enraged sword (AoE). Id: 3737, amount: 1	
[10/11/25 11:16AM]  [ Ao ]  Received item from Spoon. Name: Enraged sword (AoE). Id: 3737, amount: 1	
[10/11/25 11:28AM]  [ Spoon ]  Gave item to Ao. Name: AFK ticket. Id: 5020, amount: 610058	
[10/11/25 11:28AM]  [ Spoon ]  Received item from Ao. Name: $1 Scroll. Id: 10946, amount: 1	
[10/11/25 11:28AM]  [ Spoon ]  Received item from Ao. Name: Sapphire mystery box. Id: 19116, amount: 12	
[10/11/25 11:28AM]  [ Spoon ]  Received item from Ao. Name: Instance token (u). Id: 23264, amount: 100	
[10/11/25 11:28AM]  [ Ao ]  Gave item to Spoon. Name: $1 Scroll. Id: 10946, amount: 1	
[10/11/25 11:28AM]  [ Ao ]  Gave item to Spoon. Name: Sapphire mystery box. Id: 19116, amount: 12	
[10/11/25 11:28AM]  [ Ao ]  Gave item to Spoon. Name: Instance token (u). Id: 23264, amount: 100	
[10/11/25 11:28AM]  [ Ao ]  Received item from Spoon. Name: AFK ticket. Id: 5020, amount: 610058	
[10/11/25 01:36PM]  [ Spoon ]  Gave item to Charlene. Name: Levincia tokens. Id: 12855, amount: 100000000	
[10/11/25 01:36PM]  [ Spoon ]  Received item from Charlene. Name: PVM ticket. Id: 5022, amount: 10000000	
[10/11/25 01:36PM]  [ Charlene ]  Gave item to Spoon. Name: PVM ticket. Id: 5022, amount: 10000000	
[10/11/25 01:36PM]  [ Charlene ]  Received item from Spoon. Name: Levincia tokens. Id: 12855, amount: 100000000	
[10/11/25 01:38PM]  [ Charlene ]  Gave item to Spoon. Name: PVM ticket. Id: 5022, amount: 6000000	
[10/11/25 01:38PM]  [ Charlene ]  Received item from Spoon. Name: Levincia tokens. Id: 12855, amount: 60721367	
[10/11/25 01:38PM]  [ Spoon ]  Gave item to Charlene. Name: Levincia tokens. Id: 12855, amount: 60721367	
[10/11/25 01:38PM]  [ Spoon ]  Received item from Charlene. Name: PVM ticket. Id: 5022, amount: 6000000	
[10/11/25 01:41PM]  [ Charlene ]  Received item from Spoon. Name: PvM Box. Id: 7956, amount: 250	
[10/11/25 01:41PM]  [ Spoon ]  Gave item to Charlene. Name: PvM Box. Id: 7956, amount: 250	
[10/11/25 02:00PM]  [ Charlene ]  Received item from Spoon. Name: Infinity Slayer Ring. Id: 18819, amount: 1	
[10/11/25 02:00PM]  [ Spoon ]  Gave item to Charlene. Name: Infinity Slayer Ring. Id: 18819, amount: 1	
[10/11/25 02:13PM]  [ Spoon ]  Gave item to Charlene. Name: Vote scroll. Id: 23020, amount: 1	
[10/11/25 02:13PM]  [ Spoon ]  Received item from Charlene. Name: PVM ticket. Id: 5022, amount: 1588000	
[10/11/25 02:13PM]  [ Charlene ]  Gave item to Spoon. Name: PVM ticket. Id: 5022, amount: 1588000	
[10/11/25 02:13PM]  [ Charlene ]  Received item from Spoon. Name: Vote scroll. Id: 23020, amount: 1	
[10/11/25 02:14PM]  [ Spoon ]  Received item from Ao. Name: PvM ticket pack (10k). Id: 22219, amount: 4	
[10/11/25 02:14PM]  [ Spoon ]  Received item from Ao. Name: PVM ticket. Id: 5022, amount: 3670	
[10/11/25 02:14PM]  [ Ao ]  Gave item to Spoon. Name: PvM ticket pack (10k). Id: 22219, amount: 4	
[10/11/25 02:14PM]  [ Ao ]  Gave item to Spoon. Name: PVM ticket. Id: 5022, amount: 3670	
[10/11/25 03:49PM]  [ Spoon ]  Received item from History Hawk. Name: Invention xp lamp. Id: 21218, amount: 1224	
[10/11/25 03:49PM]  [ History Hawk ]  Gave item to Spoon. Name: Invention xp lamp. Id: 21218, amount: 1224	
[10/11/25 03:50PM]  [ Spoon ]  Gave item to History Hawk. Name: Owner cape. Id: 7995, amount: 1	
[10/11/25 03:50PM]  [ History Hawk ]  Received item from Spoon. Name: Owner cape. Id: 7995, amount: 1	
[10/11/25 03:51PM]  [ Spoon ]  Gave item to History Hawk. Name: Invention xp lamp. Id: 21218, amount: 1033	
[10/11/25 03:51PM]  [ Spoon ]  Received item from History Hawk. Name:  Owner Cape (u). Id: 22109, amount: 1	
[10/11/25 03:51PM]  [ History Hawk ]  Gave item to Spoon. Name:  Owner Cape (u). Id: 22109, amount: 1	
[10/11/25 03:51PM]  [ History Hawk ]  Received item from Spoon. Name: Invention xp lamp. Id: 21218, amount: 1033	
[10/11/25 03:52PM]  [ History Hawk ]  Received item from Spoon. Name: Donator Aura. Id: 12630, amount: 1	
[10/11/25 03:52PM]  [ Spoon ]  Gave item to History Hawk. Name: Donator Aura. Id: 12630, amount: 1	
[10/11/25 03:53PM]  [ Spoon ]  Received item from History Hawk. Name: Owner aura. Id: 22111, amount: 1	
[10/11/25 03:53PM]  [ History Hawk ]  Gave item to Spoon. Name: Owner aura. Id: 22111, amount: 1	
[10/11/25 07:08PM]  [ Hank ]  Gave item to History Hawk. Name: Bronze hatchet. Id: 1351, amount: 1	
[10/11/25 07:08PM]  [ Hank ]  Gave item to History Hawk. Name: Dragon hatchet. Id: 6739, amount: 1	
[10/11/25 07:08PM]  [ Hank ]  Gave item to History Hawk. Name: Platinum key. Id: 23447, amount: 2	
[10/11/25 07:08PM]  [ History Hawk ]  Received item from Hank. Name: Bronze hatchet. Id: 1351, amount: 1	
[10/11/25 07:08PM]  [ History Hawk ]  Received item from Hank. Name: Dragon hatchet. Id: 6739, amount: 1	
[10/11/25 07:08PM]  [ History Hawk ]  Received item from Hank. Name: Platinum key. Id: 23447, amount: 2	
[10/11/25 08:49PM]  [ Spoon ]  Received item from History Hawk. Name: Levincia tokens. Id: 12855, amount: 50000000	
[10/11/25 08:49PM]  [ History Hawk ]  Gave item to Spoon. Name: Levincia tokens. Id: 12855, amount: 50000000	
[10/11/25 08:53PM]  [ Spoon ]  Gave item to History Hawk. Name: Owner aura. Id: 22111, amount: 1	
[10/11/25 08:53PM]  [ History Hawk ]  Received item from Spoon. Name: Owner aura. Id: 22111, amount: 1	
[10/11/25 08:54PM]  [ Spoon ]  Received item from History Hawk. Name: Owner Aura (u). Id: 23241, amount: 1	
[10/11/25 08:54PM]  [ History Hawk ]  Gave item to Spoon. Name: Owner Aura (u). Id: 23241, amount: 1	
[10/11/25 10:11PM]  [ Blayko ]  Received item from Hank. Name: Quill's Card Pack. Id: 23277, amount: 2	
[10/11/25 10:11PM]  [ Blayko ]  Received item from Hank. Name: Owner Jewelry goodiebag. Id: 23240, amount: 2	
[10/11/25 10:11PM]  [ Blayko ]  Received item from Hank. Name: $100 Bond. Id: 10943, amount: 1	
[10/11/25 10:11PM]  [ Hank ]  Gave item to Blayko. Name: Quill's Card Pack. Id: 23277, amount: 2	
[10/11/25 10:11PM]  [ Hank ]  Gave item to Blayko. Name: Owner Jewelry goodiebag. Id: 23240, amount: 2	
[10/11/25 10:11PM]  [ Hank ]  Gave item to Blayko. Name: $100 Bond. Id: 10943, amount: 1	
[10/11/25 10:25PM]  [ History Hawk ]  Gave item to Blayko. Name: Light Sanguinesti staff. Id: 17013, amount: 1	
[10/11/25 10:25PM]  [ Blayko ]  Received item from History Hawk. Name: Light Sanguinesti staff. Id: 17013, amount: 1	
[10/12/25 04:29AM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: AFK ticket. Id: 5020, amount: 10000	
[10/12/25 04:29AM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Sapphire mystery box. Id: 19116, amount: 2	
[10/12/25 04:29AM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Crystal key. Id: 989, amount: 1	
[10/12/25 04:29AM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Upgrade Token pack (5k). Id: 15290, amount: 1	
[10/12/25 04:29AM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Summoning charm box. Id: 20481, amount: 1	
[10/12/25 04:29AM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: AFK ticket. Id: 5020, amount: 10000	
[10/12/25 04:29AM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Sapphire mystery box. Id: 19116, amount: 2	
[10/12/25 04:29AM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Crystal key. Id: 989, amount: 1	
[10/12/25 04:29AM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Upgrade Token pack (5k). Id: 15290, amount: 1	
[10/12/25 04:29AM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Summoning charm box. Id: 20481, amount: 1	
[10/12/25 06:06AM]  [ Test ]  Received item from Ghijf. Name: Dark bow. Id: 11235, amount: 1	
[10/12/25 06:06AM]  [ Test ]  Received item from Ghijf. Name: Staff of light. Id: 15486, amount: 1	
[10/12/25 06:06AM]  [ Ghijf ]  Gave item to Test. Name: Dark bow. Id: 11235, amount: 1	
[10/12/25 06:06AM]  [ Ghijf ]  Gave item to Test. Name: Staff of light. Id: 15486, amount: 1	
[10/12/25 06:08AM]  [ Ghijf ]  Received item from Test. Name: Elite Casket. Id: 15002, amount: 1	
[10/12/25 06:08AM]  [ Test ]  Gave item to Ghijf. Name: Elite Casket. Id: 15002, amount: 1	
[10/12/25 06:21AM]  [ Ezpz Ghijf ]  Received item from Ghijf. Name: Levincia tokens. Id: 12855, amount: 10000000	
[10/12/25 06:21AM]  [ Ghijf ]  Gave item to Ezpz Ghijf. Name: Levincia tokens. Id: 12855, amount: 10000000	
[10/12/25 07:13AM]  [ Ghijf ]  Gave item to Ezpz Ghijf. Name: Spider bones. Id: 3284, amount: 2139	
[10/12/25 07:13AM]  [ Ezpz Ghijf ]  Received item from Ghijf. Name: Spider bones. Id: 3284, amount: 2139	
[10/12/25 07:51AM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Azure Casket. Id: 15003, amount: 2	
[10/12/25 07:51AM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Azure Casket. Id: 15003, amount: 2	
[10/12/25 08:02AM]  [ Ghijf ]  Gave item to Ezpz Ghijf. Name: Elite dragon bones. Id: 18830, amount: 16307	
[10/12/25 08:02AM]  [ Ezpz Ghijf ]  Received item from Ghijf. Name: Elite dragon bones. Id: 18830, amount: 16307	
[10/12/25 11:27AM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Azure Casket. Id: 15003, amount: 1	
[10/12/25 11:27AM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Azure Casket. Id: 15003, amount: 1	
[10/12/25 06:26PM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Elite Casket. Id: 15002, amount: 2	
[10/12/25 06:26PM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Azure Casket. Id: 15003, amount: 1	
[10/12/25 06:26PM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Launch casket. Id: 20489, amount: 1	
[10/12/25 06:26PM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Elite Casket. Id: 15002, amount: 2	
[10/12/25 06:26PM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Azure Casket. Id: 15003, amount: 1	
[10/12/25 06:26PM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Launch casket. Id: 20489, amount: 1	
[10/13/25 04:59AM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: AFK ticket. Id: 5020, amount: 14668	
[10/13/25 04:59AM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: AFK ticket. Id: 5020, amount: 14668	
[10/13/25 04:59AM]  [ Ghijf ]  Gave item to Ezpz Ghijf. Name: Diabolical bones. Id: 3285, amount: 740	
[10/13/25 04:59AM]  [ Ezpz Ghijf ]  Received item from Ghijf. Name: Diabolical bones. Id: 3285, amount: 740	
[10/13/25 05:09AM]  [ Hzal ]  Received item from Ghijf. Name: Light Twisted bow. Id: 5011, amount: 1	
[10/13/25 05:09AM]  [ Ghijf ]  Gave item to Hzal. Name: Light Twisted bow. Id: 5011, amount: 1	
[10/13/25 05:16AM]  [ Ezpz Ghijf ]  Received item from Ghijf. Name: Owner cape. Id: 7995, amount: 1	
[10/13/25 05:16AM]  [ Ezpz Ghijf ]  Received item from Ghijf. Name: Light Sanguinesti staff. Id: 17013, amount: 1	
[10/13/25 05:16AM]  [ Ghijf ]  Gave item to Ezpz Ghijf. Name: Owner cape. Id: 7995, amount: 1	
[10/13/25 05:16AM]  [ Ghijf ]  Gave item to Ezpz Ghijf. Name: Light Sanguinesti staff. Id: 17013, amount: 1	
[10/13/25 05:27AM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Case key. Id: 4186, amount: 1	
[10/13/25 05:27AM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Case key. Id: 4186, amount: 1	
[10/13/25 05:34AM]  [ Afk Gh ]  Received item from Ghijf. Name: Babydragon bones. Id: 534, amount: 12989	
[10/13/25 05:34AM]  [ Ghijf ]  Gave item to Afk Gh. Name: Babydragon bones. Id: 534, amount: 12989	
[10/13/25 07:48AM]  [ Afk Gh ]  Gave item to Ghijf. Name: Launch casket. Id: 20489, amount: 1	
[10/13/25 07:48AM]  [ Afk Gh ]  Gave item to Ghijf. Name: Azure Casket. Id: 15003, amount: 1	
[10/13/25 07:48AM]  [ Ghijf ]  Received item from Afk Gh. Name: Launch casket. Id: 20489, amount: 1	
[10/13/25 07:48AM]  [ Ghijf ]  Received item from Afk Gh. Name: Azure Casket. Id: 15003, amount: 1	
[10/13/25 08:08AM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: AFK ticket. Id: 5020, amount: 10000	
[10/13/25 08:08AM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: AFK ticket. Id: 5020, amount: 10000	
[10/13/25 08:10AM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Light Sanguinesti staff. Id: 17013, amount: 1	
[10/13/25 08:10AM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Owner cape. Id: 7995, amount: 1	
[10/13/25 08:10AM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Light Sanguinesti staff. Id: 17013, amount: 1	
[10/13/25 08:10AM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Owner cape. Id: 7995, amount: 1	
[10/13/25 11:35AM]  [ Hank ]  Gave item to History Hawk. Name: Seraphic case. Id: 23411, amount: 101	
[10/13/25 11:35AM]  [ Hank ]  Gave item to History Hawk. Name: Sponsor rank ticket. Id: 19122, amount: 1	
[10/13/25 11:35AM]  [ History Hawk ]  Received item from Hank. Name: Seraphic case. Id: 23411, amount: 101	
[10/13/25 11:35AM]  [ History Hawk ]  Received item from Hank. Name: Sponsor rank ticket. Id: 19122, amount: 1	
[10/13/25 06:36PM]  [ Kursed ]  Received item from History Hawk. Name: Donator Aura. Id: 12630, amount: 1	
[10/13/25 06:36PM]  [ Kursed ]  Received item from History Hawk. Name: Collector Necklace III. Id: 18888, amount: 1	
[10/13/25 06:36PM]  [ History Hawk ]  Gave item to Kursed. Name: Donator Aura. Id: 12630, amount: 1	
[10/13/25 06:36PM]  [ History Hawk ]  Gave item to Kursed. Name: Collector Necklace III. Id: 18888, amount: 1	
[10/13/25 06:36PM]  [ Skyless ]  Received item from History Hawk. Name: Collector Necklace III. Id: 18888, amount: 1	
[10/13/25 06:36PM]  [ Skyless ]  Received item from History Hawk. Name: Donator Aura. Id: 12630, amount: 1	
[10/13/25 06:36PM]  [ History Hawk ]  Gave item to Skyless. Name: Collector Necklace III. Id: 18888, amount: 1	
[10/13/25 06:36PM]  [ History Hawk ]  Gave item to Skyless. Name: Donator Aura. Id: 12630, amount: 1	
[10/13/25 06:38PM]  [ History Hawk ]  Gave item to Kursed. Name: Sanguinesti Legends staff. Id: 17011, amount: 1	
[10/13/25 06:38PM]  [ Kursed ]  Received item from History Hawk. Name: Sanguinesti Legends staff. Id: 17011, amount: 1	
[10/13/25 06:41PM]  [ History Hawk ]  Gave item to Skyless. Name: Sanguinesti Legends staff. Id: 17011, amount: 1	
[10/13/25 06:41PM]  [ Skyless ]  Received item from History Hawk. Name: Sanguinesti Legends staff. Id: 17011, amount: 1	
[10/13/25 06:47PM]  [ Dracky ]  Received item from Hank. Name: Elite staff. Id: 8412, amount: 1	
[10/13/25 06:47PM]  [ Dracky ]  Received item from Hank. Name: Quill's Card Pack. Id: 23277, amount: 1	
[10/13/25 06:47PM]  [ Hank ]  Gave item to Dracky. Name: Elite staff. Id: 8412, amount: 1	
[10/13/25 06:47PM]  [ Hank ]  Gave item to Dracky. Name: Quill's Card Pack. Id: 23277, amount: 1	
[10/13/25 06:48PM]  [ Hank ]  Gave item to Nickw. Name: Elite staff. Id: 8412, amount: 1	
[10/13/25 06:48PM]  [ Hank ]  Gave item to Nickw. Name: Quill's Card Pack. Id: 23277, amount: 1	
[10/13/25 06:48PM]  [ Nickw ]  Received item from Hank. Name: Elite staff. Id: 8412, amount: 1	
[10/13/25 06:48PM]  [ Nickw ]  Received item from Hank. Name: Quill's Card Pack. Id: 23277, amount: 1	
[10/13/25 06:58PM]  [ History Hawk ]  Gave item to Kursed. Name: Owner cape. Id: 7995, amount: 1	
[10/13/25 06:58PM]  [ History Hawk ]  Received item from Kursed. Name: $5 Bond. Id: 6769, amount: 14	
[10/13/25 06:58PM]  [ History Hawk ]  Received item from Kursed. Name: Levincia tokens. Id: 12855, amount: 13018288	
[10/13/25 06:58PM]  [ Kursed ]  Gave item to History Hawk. Name: $5 Bond. Id: 6769, amount: 14	
[10/13/25 06:58PM]  [ Kursed ]  Gave item to History Hawk. Name: Levincia tokens. Id: 12855, amount: 13018288	
[10/13/25 06:58PM]  [ Kursed ]  Received item from History Hawk. Name: Owner cape. Id: 7995, amount: 1	
[10/13/25 07:08PM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: AFK ticket. Id: 5020, amount: 15549	
[10/13/25 07:08PM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Levincia tokens. Id: 12855, amount: 30991	
[10/13/25 07:08PM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Celestial's Card Pack. Id: 23278, amount: 1	
[10/13/25 07:08PM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Quill's Card Pack. Id: 23277, amount: 2	
[10/13/25 07:08PM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Antique lamp. Id: 11137, amount: 10	
[10/13/25 07:08PM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: AFK ticket. Id: 5020, amount: 15549	
[10/13/25 07:08PM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Levincia tokens. Id: 12855, amount: 30991	
[10/13/25 07:08PM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Celestial's Card Pack. Id: 23278, amount: 1	
[10/13/25 07:08PM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Quill's Card Pack. Id: 23277, amount: 2	
[10/13/25 07:08PM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Antique lamp. Id: 11137, amount: 10	
[10/14/25 04:57AM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: AFK ticket. Id: 5020, amount: 13671	
[10/14/25 04:57AM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Beginner Mystery box. Id: 6199, amount: 34	
[10/14/25 04:57AM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: PvM Box. Id: 7956, amount: 21	
[10/14/25 04:57AM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Ruby Mystery Box. Id: 19114, amount: 2	
[10/14/25 04:57AM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: PVM ticket. Id: 5022, amount: 30830	
[10/14/25 04:57AM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Sapphire mystery box. Id: 19116, amount: 7	
[10/14/25 04:57AM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: AFK ticket. Id: 5020, amount: 13671	
[10/14/25 04:57AM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Beginner Mystery box. Id: 6199, amount: 34	
[10/14/25 04:57AM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: PvM Box. Id: 7956, amount: 21	
[10/14/25 04:57AM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Ruby Mystery Box. Id: 19114, amount: 2	
[10/14/25 04:57AM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: PVM ticket. Id: 5022, amount: 30830	
