[7/13/25 06:00PM]  [ Test ] Test used command ::donate | Player rights = PLAYER	
[10/17/25 06:52PM]  [ Hank ] Hank used command ::find whiskey | Player rights = OWNER	
[10/17/25 06:52PM]  [ Hank ] Hank used command ::item 17537 1 | Player rights = OWNER	
[10/17/25 06:52PM]  [ Hank ] Hank used command ::item 17395 1 | Player rights = OWNER	
[10/17/25 06:53PM]  [ Hank ] Hank used command ::find rum | Player rights = OWNER	
[10/17/25 06:53PM]  [ Hank ] Hank used command ::item 15428 | Player rights = OWNER	
[10/17/25 06:54PM]  [ Hank ] Hank used command ::find god | Player rights = OWNER	
[10/17/25 06:54PM]  [ Hank ] Hank used command ::item 18789 | Player rights = OWNER	
[10/17/25 06:54PM]  [ Hank ] Hank used command ::item 18796 | Player rights = OWNER	
[10/17/25 06:54PM]  [ Hank ] Hank used command ::find evil | Player rights = OWNER	
[10/17/25 06:55PM]  [ Hank ] Hank used command ::item 23437 | Player rights = OWNER	
[10/17/25 06:55PM]  [ Hank ] Hank used command ::item 5096 | Player rights = OWNER	
[10/17/25 06:56PM]  [ Hank ] Hank used command ::item 3072 | Player rights = OWNER	
[10/17/25 06:56PM]  [ Hank ] Hank used command ::item 3071 | Player rights = OWNER	
[10/17/25 06:56PM]  [ Hank ] Hank used command ::item 3073 | Player rights = OWNER	
[10/17/25 06:56PM]  [ Hank ] Hank used command ::item 3070 | Player rights = OWNER	
[10/17/25 06:56PM]  [ Hank ] Hank used command ::item 3069 | Player rights = OWNER	
[10/17/25 06:56PM]  [ Hank ] Hank used command ::item 3068 | Player rights = OWNER	
[10/17/25 06:56PM]  [ Hank ] Hank used command ::item 3068 | Player rights = OWNER	
[10/17/25 06:57PM]  [ Hank ] Hank used command ::item 3067 | Player rights = OWNER	
[10/17/25 06:57PM]  [ Hank ] Hank used command ::home | Player rights = OWNER	
[10/17/25 06:57PM]  [ Hank ] Hank used command ::teleto kursed | Player rights = OWNER	
[10/17/25 06:58PM]  [ Hank ] Hank used command ::bank | Player rights = OWNER	
[10/17/25 07:00PM]  [ Hank ] Hank used command ::find demon | Player rights = OWNER	
[10/17/25 07:00PM]  [ Hank ] Hank used command ::item 20549 | Player rights = OWNER	
[10/17/25 07:00PM]  [ Hank ] Hank used command ::item 14910 | Player rights = OWNER	
[10/17/25 07:01PM]  [ Hank ] Hank used command ::item 6748 | Player rights = OWNER	
[10/17/25 07:01PM]  [ Hank ] Hank used command ::item 8138 | Player rights = OWNER	
[10/17/25 07:02PM]  [ Hank ] Hank used command ::item 23252 | Player rights = OWNER	
[10/17/25 07:02PM]  [ Hank ] Hank used command ::find lucifer | Player rights = OWNER	
[10/17/25 07:02PM]  [ Hank ] Hank used command ::item 23809 | Player rights = OWNER	
[10/17/25 07:02PM]  [ Hank ] Hank used command ::item 23810 | Player rights = OWNER	
[10/17/25 07:03PM]  [ Hank ] Hank used command ::item 23811 | Player rights = OWNER	
[10/17/25 07:03PM]  [ Hank ] Hank used command ::item 23812 | Player rights = OWNER	
[10/17/25 07:03PM]  [ Hank ] Hank used command ::item 23813 | Player rights = OWNER	
[10/17/25 07:23PM]  [ Kursed ] Kursed used command ::bank | Player rights = HELPER	
[10/17/25 07:32PM]  [ Hank ] Hank used command ::find blood | Player rights = OWNER	
[10/17/25 07:32PM]  [ Hank ] Hank used command ::item 23697 | Player rights = OWNER	
[10/17/25 07:33PM]  [ Hank ] Hank used command ::item 23249 | Player rights = OWNER	
[10/17/25 07:34PM]  [ Hank ] Hank used command ::item 19943 | Player rights = OWNER	
[10/17/25 07:34PM]  [ Hank ] Hank used command ::item 19942 | Player rights = OWNER	
[10/17/25 07:34PM]  [ Hank ] Hank used command ::item 19941 | Player rights = OWNER	
[10/17/25 07:34PM]  [ Hank ] Hank used command ::item 19940 | Player rights = OWNER	
[10/17/25 07:35PM]  [ Hank ] Hank used command ::item 19938 | Player rights = OWNER	
[10/17/25 07:35PM]  [ Hank ] Hank used command ::item 18753 | Player rights = OWNER	
[10/17/25 07:35PM]  [ Hank ] Hank used command ::item 18752 | Player rights = OWNER	
[10/17/25 07:35PM]  [ Hank ] Hank used command ::item 18751 | Player rights = OWNER	
[10/17/25 07:35PM]  [ Hank ] Hank used command ::item 18750 | Player rights = OWNER	
[10/17/25 07:36PM]  [ Hank ] Hank used command ::find water | Player rights = OWNER	
[10/17/25 07:37PM]  [ Hank ] Hank used command ::find chaos | Player rights = OWNER	
[10/17/25 07:37PM]  [ Hank ] Hank used command ::item 20442 | Player rights = OWNER	
[10/17/25 07:37PM]  [ Hank ] Hank used command ::item 20446 | Player rights = OWNER	
[10/17/25 07:38PM]  [ Hank ] Hank used command ::find dark | Player rights = OWNER	
[10/17/25 07:38PM]  [ Hank ] Hank used command ::bank | Player rights = OWNER	
[10/17/25 07:38PM]  [ Hank ] Hank used command ::item 17608 | Player rights = OWNER	
[10/17/25 07:38PM]  [ Hank ] Hank used command ::item 17610 | Player rights = OWNER	
[10/17/25 07:38PM]  [ Hank ] Hank used command ::item 17612 | Player rights = OWNER	
[10/17/25 07:39PM]  [ Hank ] Hank used command ::find light | Player rights = OWNER	
[10/17/25 07:39PM]  [ Hank ] Hank used command ::item 23296 | Player rights = OWNER	
[10/17/25 07:40PM]  [ Hank ] Hank used command ::item 19909 | Player rights = OWNER	
[10/17/25 07:40PM]  [ Hank ] Hank used command ::item 18840 | Player rights = OWNER	
[10/17/25 07:40PM]  [ Hank ] Hank used command ::item 18837 | Player rights = OWNER	
[10/17/25 07:41PM]  [ Hank ] Hank used command ::iteme 18836 | Player rights = OWNER	
[10/17/25 07:41PM]  [ Hank ] Hank used command ::item 18836 | Player rights = OWNER	
[10/17/25 07:41PM]  [ Hank ] Hank used command ::find sun | Player rights = OWNER	
[10/17/25 07:42PM]  [ Hank ] Hank used command ::find assassin | Player rights = OWNER	
[10/17/25 07:42PM]  [ Hank ] Hank used command ::find asassin | Player rights = OWNER	
[10/17/25 07:42PM]  [ Hank ] Hank used command ::find kill | Player rights = OWNER	
[10/17/25 07:52PM]  [ Hank ] Hank used command ::bank | Player rights = OWNER	
[10/17/25 07:53PM]  [ Hank ] Hank used command ::bank | Player rights = OWNER	
[10/18/25 02:21AM]  [ Dox ] Dox used command ::bank | Player rights = DIAMOND_DONATOR	
[10/18/25 09:27AM]  [ Hank ] Hank used command ::spawnskelton | Player rights = OWNER	
[10/18/25 09:27AM]  [ Hank ] Hank used command ::spawnskeleton | Player rights = OWNER	
[10/18/25 09:27AM]  [ Hank ] Hank used command ::oz | Player rights = OWNER	
[10/18/25 09:40AM]  [ Hank ] Hank used command ::item 9922 | Player rights = OWNER	
[10/18/25 09:40AM]  [ Hank ] Hank used command ::item 22040 | Player rights = OWNER	
[10/18/25 09:41AM]  [ Hank ] Hank used command ::item 33. | Player rights = OWNER	
[10/18/25 09:41AM]  [ Hank ] Hank used command ::item 22039 | Player rights = OWNER	
[10/18/25 10:21AM]  [ Dracky ] Dracky used command ::ruby | Player rights = RUBY_DONATOR	
[10/18/25 10:21AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 10:22AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:14AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:15AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:17AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:23AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:23AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:34AM]  [ Hank ] Hank used command ::bank | Player rights = OWNER	
[10/18/25 11:35AM]  [ Hank ] Hank used command ::giveiten 23279 2 dracky | Player rights = OWNER	
[10/18/25 11:35AM]  [ Hank ] Hank used command ::giveitem 23279 2 dracky | Player rights = OWNER	
[10/18/25 11:38AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:40AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:40AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:41AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:42AM]  [ Hank ] Hank used command ::giveitem 23279 2 thecyb | Player rights = OWNER	
[10/18/25 11:43AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:44AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:46AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:47AM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:47AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:50AM]  [ Dracky ] Dracky used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 11:50AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:50AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:50AM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:50AM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:50AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:51AM]  [ Dracky ] Dracky used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 11:51AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:51AM]  [ Dracky ] Dracky used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 11:52AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:52AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:53AM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:53AM]  [ Dracky ] Dracky used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 11:53AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:54AM]  [ Thecyb ] Thecyb used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 11:54AM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:54AM]  [ Thecyb ] Thecyb used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 11:54AM]  [ Thecyb ] Thecyb used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 11:54AM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:54AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:54AM]  [ Dracky ] Dracky used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 11:54AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:54AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:54AM]  [ Thecyb ] Thecyb used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 11:54AM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:54AM]  [ Thecyb ] Thecyb used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 11:54AM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:54AM]  [ Thecyb ] Thecyb used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 11:55AM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:55AM]  [ Dracky ] Dracky used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 11:55AM]  [ Thecyb ] Thecyb used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 11:55AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:55AM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:55AM]  [ Thecyb ] Thecyb used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 11:55AM]  [ Dracky ] Dracky used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 11:55AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:55AM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:55AM]  [ Thecyb ] Thecyb used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 11:56AM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:56AM]  [ Dracky ] Dracky used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 11:56AM]  [ Dracky ] Dracky used command ::seasonpass | Player rights = RUBY_DONATOR	
[10/18/25 11:56AM]  [ Dracky ] Dracky used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 11:56AM]  [ Thecyb ] Thecyb used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 11:56AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:56AM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:56AM]  [ Thecyb ] Thecyb used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 11:56AM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:56AM]  [ Dracky ] Dracky used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 11:56AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:56AM]  [ Dracky ] Dracky used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 11:56AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:57AM]  [ Dracky ] Dracky used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 11:57AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:57AM]  [ Dracky ] Dracky used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 11:58AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:58AM]  [ Thecyb ] Thecyb used command ::iron | Player rights = RUBY_DONATOR	
[10/18/25 11:58AM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:58AM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:58AM]  [ Dracky ] Dracky used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 11:58AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:59AM]  [ Thecyb ] Thecyb used command ::ozone | Player rights = RUBY_DONATOR	
[10/18/25 11:59AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:59AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 11:59AM]  [ Dracky ] Dracky used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 11:59AM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:00PM]  [ Thecyb ] Thecyb used command ::naraku | Player rights = RUBY_DONATOR	
[10/18/25 12:00PM]  [ Dracky ] Dracky used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 12:03PM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:03PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:04PM]  [ Thecyb ] Thecyb used command ::Daily | Player rights = RUBY_DONATOR	
[10/18/25 12:05PM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:05PM]  [ Thecyb ] Thecyb used command ::Dr | Player rights = RUBY_DONATOR	
[10/18/25 12:05PM]  [ Thecyb ] Thecyb used command ::ruby | Player rights = RUBY_DONATOR	
[10/18/25 12:06PM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:10PM]  [ Thecyb ] Thecyb used command ::voted | Player rights = RUBY_DONATOR	
[10/18/25 12:10PM]  [ Thecyb ] Thecyb used command ::reward 1 all | Player rights = RUBY_DONATOR	
[10/18/25 12:11PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:11PM]  [ Dracky ] Dracky used command ::vote | Player rights = RUBY_DONATOR	
[10/18/25 12:14PM]  [ Thecyb ] Thecyb used command ::owner | Player rights = RUBY_DONATOR	
[10/18/25 12:14PM]  [ Thecyb ] Thecyb used command ::ownerzone | Player rights = RUBY_DONATOR	
[10/18/25 12:17PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:19PM]  [ Thecyb ] Thecyb used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 12:19PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:19PM]  [ Thecyb ] Thecyb used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 12:19PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:19PM]  [ Thecyb ] Thecyb used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 12:20PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:20PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:21PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:23PM]  [ Thecyb ] Thecyb used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 12:23PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:24PM]  [ Thecyb ] Thecyb used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 12:24PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:24PM]  [ Thecyb ] Thecyb used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 12:24PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:25PM]  [ Thecyb ] Thecyb used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 12:25PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:25PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:25PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:25PM]  [ Thecyb ] Thecyb used command ::dissolvebank | Player rights = RUBY_DONATOR	
[10/18/25 12:25PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:26PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:26PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:26PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:26PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:26PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:26PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:26PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:26PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:26PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:27PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:27PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:27PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:27PM]  [ Thecyb ] Thecyb used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 12:27PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:27PM]  [ Thecyb ] Thecyb used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 12:27PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:27PM]  [ Thecyb ] Thecyb used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 12:27PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:28PM]  [ Thecyb ] Thecyb used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 12:28PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:28PM]  [ Thecyb ] Thecyb used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 12:28PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:28PM]  [ Thecyb ] Thecyb used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 12:28PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:28PM]  [ Thecyb ] Thecyb used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 12:28PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:28PM]  [ Thecyb ] Thecyb used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 12:28PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:29PM]  [ Thecyb ] Thecyb used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 12:29PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:29PM]  [ Thecyb ] Thecyb used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 12:29PM]  [ Thecyb ] Thecyb used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 12:29PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:29PM]  [ Thecyb ] Thecyb used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 12:29PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:29PM]  [ Thecyb ] Thecyb used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 12:29PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:29PM]  [ Thecyb ] Thecyb used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 12:29PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:29PM]  [ Thecyb ] Thecyb used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 12:30PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:30PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:30PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:30PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:30PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:30PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:30PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:31PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:31PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:31PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:38PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:38PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:39PM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:45PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:47PM]  [ Dracky ] Dracky used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 12:47PM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:48PM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:48PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:49PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:50PM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:51PM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:53PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:54PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:54PM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:54PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:55PM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:55PM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:55PM]  [ Thecyb ] Thecyb used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:56PM]  [ Dracky ] Dracky used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 12:56PM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:57PM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:58PM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:59PM]  [ Dracky ] Dracky used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 12:59PM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 12:59PM]  [ Dracky ] Dracky used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 12:59PM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 01:00PM]  [ Dracky ] Dracky used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 01:00PM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
[10/18/25 01:00PM]  [ Dracky ] Dracky used command ::dissolveall | Player rights = RUBY_DONATOR	
[10/18/25 01:00PM]  [ Dracky ] Dracky used command ::bank | Player rights = RUBY_DONATOR	
